control,source_frame,start_time,end_time,substeps,clipped_joint_count,target_rmse_vs_expert,hip_roll_target,hip_roll_expert_target,hip_roll_raw,hip_roll_start_q,hip_roll_end_q,hip_roll_end_dq,interval_max_speed_ratio,interval_max_speed_joint,inference_ms
287,298,5.73999999999959,5.759999999999588,10,3,0.3967173481896654,0.26662868950056584,0.3040195471465201,0.26662868950056584,0.1076471303748208,0.10448336224178677,-0.16871661826265347,0.1034753119362132,right_ankle_roll_joint,0.42339999998830535
288,299,5.759999999999588,5.7799999999995855,10,3,0.5728764061052174,-0.02400172560613445,-0.45742421532857885,-0.02400172560613445,0.10448336224178677,0.08688678425050354,-1.0757254527871694,0.1302976598620891,right_ankle_roll_joint,0.4219989999967311
289,300,5.7799999999995855,5.799999999999583,10,4,0.4657379123566755,-0.9301376505578176,-0.4139713491952096,-0.9301376505578176,0.08688678425050354,0.0524643830087516,-2.0096928818278785,0.10048464409139393,right_hip_roll_joint,0.4234000000025162
290,301,5.799999999999583,5.819999999999581,10,1,0.42591118268680883,0.14718238785788174,-0.35240315699287406,0.14718238785788174,0.0524643830087516,0.04410851665866738,0.27899815391585736,0.09594065845385863,left_ankle_pitch_joint,0.5491000000006352
291,302,5.819999999999581,5.839999999999579,10,3,0.7053186147131008,0.04130866837278191,-0.6746014572067257,0.04130866837278191,0.04410851665866738,0.045187009560391185,-0.08014984094518224,0.15630727884727097,right_knee_joint,0.4477000000093767
292,303,5.839999999999579,5.859999999999577,10,4,0.6103943711728391,0.5236,-0.7647116222202219,0.8904565986784831,0.045187009560391185,0.05812805658700528,0.8679643241442888,0.20245279987067302,right_knee_joint,0.40359999999850515
293,304,5.859999999999577,5.8799999999995745,10,3,0.47794803482092935,0.5191016252505563,-0.036236549185260314,0.5191016252505563,0.05812805658700528,0.0864683795323793,1.623511821938419,0.1607404635110643,right_knee_joint,0.39959999999439333
294,305,5.8799999999995745,5.899999999999572,10,3,0.5906726478620541,-1.0306199131651468,0.5218710694519194,-1.0306199131651468,0.0864683795323793,0.06942536004977955,-1.7093719562892244,0.15234940968130917,left_hip_roll_joint,0.68710000000749
295,306,5.899999999999572,5.91999999999957,10,4,0.4239653251690141,0.5236,0.28094418478966293,1.502699749415335,0.06942536004977955,0.05668621687550496,-0.04117452854771288,0.1009352596683736,left_hip_roll_joint,0.4102999999986423
296,307,5.91999999999957,5.939999999999568,10,5,0.4464049710635478,0.5236,0.2386008963823342,0.586922117411703,0.05668621687550496,0.07605792955795435,1.2491697857498099,0.08716589041351236,right_knee_joint,0.48569999999870106
297,308,5.939999999999568,5.959999999999566,10,4,0.48025169703809656,0.3476234812623211,-0.3575682165045842,0.3476234812623211,0.07605792955795435,0.0893444501095029,0.4667208852804934,0.07376859340461824,right_knee_joint,0.43140000001073986
298,309,5.959999999999566,5.979999999999563,10,3,0.5687911596249909,0.4176879994038476,-0.7522287439628403,0.4176879994038476,0.0893444501095029,0.10587811494125363,0.9358562092278441,0.06524398941545294,right_wrist_roll_joint,0.408798999998794
299,310,5.979999999999563,5.999999999999561,10,3,0.5328493017838573,-0.1661085336135244,-0.47477711124665806,-0.1661085336135244,0.10587811494125363,0.10790573368802704,-0.2749345108154036,0.13741926359205867,right_knee_joint,0.4196000000007416
300,311,5.999999999999561,6.019999999999559,10,3,0.4961416205083602,-0.7794998741326253,-0.641965355565907,-0.7794998741326253,0.10790573368802704,0.09784743548639804,-0.5872874156660314,0.11215703107976804,right_knee_joint,0.41370000000995333
301,312,6.019999999999559,6.039999999999557,10,2,0.6656133883261005,0.22347048057408614,-0.9417828714739,0.22347048057408614,0.09784743548639804,0.10989165721701918,1.0614605796618317,0.10980968700336433,right_hip_yaw_joint,0.41070000000331675
302,313,6.039999999999557,6.059999999999555,10,3,0.4735128016441127,-0.6007896533683379,0.1715755027014644,-0.6007896533683379,0.10989165721701918,0.08495000399382384,-1.6836056376370274,0.10000118810676294,right_hip_yaw_joint,0.6535000000127411
303,314,6.059999999999555,6.079999999999552,10,4,0.40927263690135807,0.5236,0.5236,1.0369330323946286,0.08495000399382384,0.08815000809544549,0.8901194585108274,0.08470229913439206,left_ankle_pitch_joint,0.5449989999988247
304,315,6.079999999999552,6.09999999999955,10,4,0.47862138184128017,0.4667195366470196,-0.3053966719275827,0.4667195366470196,0.08815000809544549,0.09596712453002296,0.27183726136095865,0.08337418354843182,left_hip_roll_joint,0.41040000000691634
305,316,6.09999999999955,6.119999999999548,10,3,0.44908029385937376,-0.1947617308256291,0.26835370926246166,-0.1947617308256291,0.09596712453002296,0.09140416648793542,-0.4934865764393392,0.07541384838863271,right_knee_joint,0.42620000000681557
306,317,6.119999999999548,6.139999999999546,10,2,0.4071849185222039,4.620275319755507e-05,0.1654138402596979,4.620275319755507e-05,0.09140416648793542,0.10210233006262535,0.8265033736057897,0.11305346086794485,right_hip_yaw_joint,0.44359999999699085
307,318,6.139999999999546,6.159999999999544,10,3,0.4384567881743432,-0.5290808997863934,0.028992214622808477,-0.5290808997863934,0.10210233006262535,0.08478205367454854,-1.266027564060613,0.10672121671913272,left_ankle_pitch_joint,0.4370999999991909
308,319,6.159999999999544,6.179999999999541,10,4,0.5632474892050005,0.5236,-0.7066608497968814,0.5562539964161886,0.08478205367454854,0.09939676527295212,1.5813536175494245,0.12478145813071208,left_ankle_pitch_joint,0.5831999999941218
309,320,6.179999999999541,6.199999999999539,10,3,0.42606359312572467,-0.1468551324435925,0.3796864176988688,-0.1468551324435925,0.09939676527295212,0.08608953391038385,-1.304248191460853,0.15392076927207868,right_hip_yaw_joint,0.4417999999901667
310,321,6.199999999999539,6.219999999999537,10,2,0.38382681043985256,-0.3421286436111419,0.05395183176158032,-0.3421286436111419,0.08608953391038385,0.09021105625692077,0.6202807764171941,0.08740541263202357,left_knee_joint,0.415100000012103
311,322,6.219999999999537,6.239999999999535,10,2,0.4184359693928901,0.20829296067384995,0.07434116328290401,0.20829296067384995,0.09021105625692077,0.10897973490654558,1.040482446385042,0.07699998150984386,left_hip_roll_joint,0.40680000000747896
312,323,6.239999999999535,6.259999999999533,10,3,0.5004885773043971,-0.9213548361728954,0.11215962353924441,-0.9213548361728954,0.10897973490654558,0.0863340575342499,-1.8407481373782415,0.196499036749548,left_hip_roll_joint,0.40359999999850515
313,324,6.259999999999533,6.27999999999953,10,2,0.6762029273944034,0.14298265772202967,-0.04003865582233015,0.14298265772202967,0.0863340575342499,0.08971288431671637,0.8388952509641115,0.21467679028811598,left_knee_joint,0.43370000000209075
314,325,6.27999999999953,6.299999999999528,10,2,0.4897044634547975,-1.066771402397734,-1.3357965360713033,-1.066771402397734,0.08971288431671637,0.05313516493777166,-2.687578755932844,0.234646045693966,left_hip_roll_joint,0.6422999999955437
315,326,6.299999999999528,6.315999999999526,8,3,0.7508943421618216,0.39601585224454006,-1.125687816143738,0.39601585224454006,0.05313516493777166,0.03870997349635353,-0.08215057875589762,0.18564631324357833,left_hip_roll_joint,0.4425000000054524
