control,candidate_id,target_rad,delay_substeps,passed,minimum_position_margin_rad,minimum_reserve_margin_rad,minimum_velocity_margin_rad_s,maximum_applied_effort_ratio,saturated_substeps,first_failure_substep,first_failure,limiting_joint,runtime_fixed_candidate_preview_passed
3167,191,0.553280859375,2,True,0.0416922648324598,0.0415922648324598,15.127698070216127,1.0,14,,,,True
3167,191,0.553280859375,3,True,0.043942343469808964,0.04384234346980896,15.258349576317485,1.0,13,,,,True
3167,191,0.553280859375,4,True,0.04610830920788267,0.04600830920788267,15.387971884031455,1.0,12,,,,True
3167,191,0.553280859375,5,True,0.04819911678137956,0.048099116781379556,15.475019448834331,1.0,11,,,,True
3167,191,0.553280859375,6,True,0.050201839724230535,0.05010183972423053,15.557104911598007,1.0,10,,,,True
3167,192,0.5682796875,0,True,0.036917540276800054,0.03681754027680005,14.955829023797484,1.0,16,,,,True
3167,192,0.5682796875,1,True,0.03934481985696259,0.039244819856962584,15.039734821409667,1.0,15,,,,True
3167,192,0.5682796875,2,True,0.0416922648324598,0.0415922648324598,15.127698070216127,1.0,14,,,,True
3167,192,0.5682796875,3,True,0.043942343469808964,0.04384234346980896,15.258349576317485,1.0,13,,,,True
3167,192,0.5682796875,4,True,0.04610830920788267,0.04600830920788267,15.387971884031455,1.0,12,,,,True
3167,192,0.5682796875,5,True,0.04819911678137956,0.048099116781379556,15.475019448834331,1.0,11,,,,True
3167,192,0.5682796875,6,True,0.050201839724230535,0.05010183972423053,15.557104911598007,1.0,10,,,,True
3167,193,0.583278515625,0,True,0.036917540276800054,0.03681754027680005,14.955829023797484,1.0,16,,,,True
3167,193,0.583278515625,1,True,0.03934481985696259,0.039244819856962584,15.039734821409667,1.0,15,,,,True
3167,193,0.583278515625,2,True,0.0416922648324598,0.0415922648324598,15.127698070216127,1.0,14,,,,True
3167,193,0.583278515625,3,True,0.043942343469808964,0.04384234346980896,15.258349576317485,1.0,13,,,,True
3167,193,0.583278515625,4,True,0.04610830920788267,0.04600830920788267,15.387971884031455,1.0,12,,,,True
3167,193,0.583278515625,5,True,0.04819911678137956,0.048099116781379556,15.475019448834331,1.0,11,,,,True
3167,193,0.583278515625,6,True,0.050201839724230535,0.05010183972423053,15.557104911598007,1.0,10,,,,True
3167,194,0.59827734375,0,True,0.036917540276800054,0.03681754027680005,14.955829023797484,1.0,16,,,,True
3167,194,0.59827734375,1,True,0.03934481985696259,0.039244819856962584,15.039734821409667,1.0,15,,,,True
3167,194,0.59827734375,2,True,0.0416922648324598,0.0415922648324598,15.127698070216127,1.0,14,,,,True
3167,194,0.59827734375,3,True,0.043942343469808964,0.04384234346980896,15.258349576317485,1.0,13,,,,True
3167,194,0.59827734375,4,True,0.04610830920788267,0.04600830920788267,15.387971884031455,1.0,12,,,,True
3167,194,0.59827734375,5,True,0.04819911678137956,0.048099116781379556,15.475019448834331,1.0,11,,,,True
3167,194,0.59827734375,6,True,0.050201839724230535,0.05010183972423053,15.557104911598007,1.0,10,,,,True
3167,195,0.6132761718749999,0,True,0.036917540276800054,0.03681754027680005,14.955829023797484,1.0,16,,,,True
3167,195,0.6132761718749999,1,True,0.03934481985696259,0.039244819856962584,15.039734821409667,1.0,15,,,,True
3167,195,0.6132761718749999,2,True,0.0416922648324598,0.0415922648324598,15.127698070216127,1.0,14,,,,True
3167,195,0.6132761718749999,3,True,0.043942343469808964,0.04384234346980896,15.258349576317485,1.0,13,,,,True
3167,195,0.6132761718749999,4,True,0.04610830920788267,0.04600830920788267,15.387971884031455,1.0,12,,,,True
3167,195,0.6132761718749999,5,True,0.04819911678137956,0.048099116781379556,15.475019448834331,1.0,11,,,,True
3167,195,0.6132761718749999,6,True,0.050201839724230535,0.05010183972423053,15.557104911598007,1.0,10,,,,True
3167,196,0.6282749999999999,0,True,0.036917540276800054,0.03681754027680005,14.955829023797484,1.0,16,,,,True
3167,196,0.6282749999999999,1,True,0.03934481985696259,0.039244819856962584,15.039734821409667,1.0,15,,,,True
3167,196,0.6282749999999999,2,True,0.0416922648324598,0.0415922648324598,15.127698070216127,1.0,14,,,,True
3167,196,0.6282749999999999,3,True,0.043942343469808964,0.04384234346980896,15.258349576317485,1.0,13,,,,True
3167,196,0.6282749999999999,4,True,0.04610830920788267,0.04600830920788267,15.387971884031455,1.0,12,,,,True
3167,196,0.6282749999999999,5,True,0.04819911678137956,0.048099116781379556,15.475019448834331,1.0,11,,,,True
3167,196,0.6282749999999999,6,True,0.050201839724230535,0.05010183972423053,15.557104911598007,1.0,10,,,,True
3167,197,0.6432738281249999,0,True,0.036917540276800054,0.03681754027680005,14.955829023797484,1.0,16,,,,True
3167,197,0.6432738281249999,1,True,0.03934481985696259,0.039244819856962584,15.039734821409667,1.0,15,,,,True
3167,197,0.6432738281249999,2,True,0.0416922648324598,0.0415922648324598,15.127698070216127,1.0,14,,,,True
3167,197,0.6432738281249999,3,True,0.043942343469808964,0.04384234346980896,15.258349576317485,1.0,13,,,,True
3167,197,0.6432738281249999,4,True,0.04610830920788267,0.04600830920788267,15.387971884031455,1.0,12,,,,True
3167,197,0.6432738281249999,5,True,0.04819911678137956,0.048099116781379556,15.475019448834331,1.0,11,,,,True
3167,197,0.6432738281249999,6,True,0.050201839724230535,0.05010183972423053,15.557104911598007,1.0,10,,,,True
3167,198,0.6582726562499999,0,True,0.036917540276800054,0.03681754027680005,14.955829023797484,1.0,16,,,,True
3167,198,0.6582726562499999,1,True,0.03934481985696259,0.039244819856962584,15.039734821409667,1.0,15,,,,True
3167,198,0.6582726562499999,2,True,0.0416922648324598,0.0415922648324598,15.127698070216127,1.0,14,,,,True
3167,198,0.6582726562499999,3,True,0.043942343469808964,0.04384234346980896,15.258349576317485,1.0,13,,,,True
3167,198,0.6582726562499999,4,True,0.04610830920788267,0.04600830920788267,15.387971884031455,1.0,12,,,,True
3167,198,0.6582726562499999,5,True,0.04819911678137956,0.048099116781379556,15.475019448834331,1.0,11,,,,True
