candidate_id,target_rad,delay_substeps,passed,minimum_position_margin_rad,minimum_reserve_margin_rad,minimum_velocity_margin_rad_s,maximum_applied_effort_ratio,saturated_substeps,first_failure_substep,first_failure,limiting_joint,runtime_fixed_candidate_preview_passed
0,-2.2515,0,False,-0.016424761128697618,-0.016524761128697617,14.961231487019933,0.3305474195055729,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
0,-2.2515,1,False,-0.01659990711218029,-0.01669990711218029,15.067608825548607,0.33046599229617535,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
0,-2.2515,2,False,-0.016810493583355957,-0.016910493583355956,15.067608825548607,0.33038451531116336,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
0,-2.2515,3,False,-0.017056278780400724,-0.017156278780400724,15.067608825548607,0.33031350426330364,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
0,-2.2515,4,False,-0.017336284732227814,-0.017436284732227813,15.067608825548607,0.33024183400043317,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
0,-2.2515,5,False,-0.01764899034450984,-0.01774899034450984,15.067608825548607,0.3301629363900373,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
0,-2.2515,6,False,-0.017992242454903273,-0.018092242454903273,15.067608825548607,0.33008789324341453,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
1,-2.236501171875,0,False,-0.015815646987253906,-0.015915646987253906,14.96129610149709,0.33054072207549007,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
1,-2.236501171875,1,False,-0.01608735374066761,-0.01618735374066761,15.067608825548607,0.3304649687786196,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
1,-2.236501171875,2,False,-0.016390509915350293,-0.016490509915350293,15.067608825548607,0.33038657754632467,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
1,-2.236501171875,3,False,-0.016724563533016656,-0.016824563533016656,15.067608825548607,0.330315694480612,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
1,-2.236501171875,4,False,-0.017088280024268876,-0.017188280024268875,15.067608825548607,0.33024802747216614,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
1,-2.236501171875,5,False,-0.017479825157376894,-0.017579825157376893,15.067608825548607,0.3301699976737985,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
1,-2.236501171875,6,False,-0.017896748164700327,-0.017996748164700326,15.067608825548607,0.330094022790813,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
2,-2.2295234203338623,0,False,-0.01553228054422151,-0.01563228054422151,14.961326161430026,0.330536806472069,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
2,-2.2295234203338623,1,False,-0.015848897063033274,-0.015948897063033273,15.067608825548607,0.3304644909671737,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
2,-2.2295234203338623,2,False,-0.01619512615886043,-0.01629512615886043,15.067608825548607,0.33038753626860795,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
2,-2.2295234203338623,3,False,-0.016570243832653375,-0.016670243832653375,15.067608825548607,0.3303167130606688,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
2,-2.2295234203338623,4,False,-0.01697290378459293,-0.01707290378459293,15.067608825548607,0.3302509090313664,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
2,-2.2295234203338623,5,False,-0.017401126302580394,-0.017501126302580394,15.067608825548607,0.3301732830072043,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
2,-2.2295234203338623,6,False,-0.017852322317918112,-0.01795232231791811,15.067608825548607,0.3300968745406398,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
3,-2.22150234375,0,False,-0.015206544522442744,-0.015306544522442744,14.961360715974248,0.3305323021863819,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
3,-2.22150234375,1,False,-0.015574785648387657,-0.015674785648387656,15.067608825548607,0.33046394041661237,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
3,-2.22150234375,2,False,-0.0159705290453247,-0.0160705290453247,15.067608825548607,0.3303886378140761,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
3,-2.22150234375,3,False,-0.016392850616630206,-0.016492850616630205,15.067608825548607,0.3303178836636022,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
3,-2.22150234375,4,False,-0.01684027665520338,-0.01694027665520338,15.067608825548607,0.3302542216291364,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
3,-2.22150234375,5,False,-0.017310670850456233,-0.017410670850456233,15.067608825548607,0.33017704191259684,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
3,-2.22150234375,6,False,-0.017801253833504838,-0.017901253833504837,15.067608825548607,0.3301001528168162,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
4,-2.221389911774417,0,False,-0.015201978657301218,-0.015301978657301218,14.96136120032764,0.3305322390250661,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
