candidate_id,target_rad,delay_substeps,passed,minimum_position_margin_rad,minimum_reserve_margin_rad,minimum_velocity_margin_rad_s,maximum_applied_effort_ratio,saturated_substeps,first_failure_substep,first_failure,limiting_joint,runtime_fixed_candidate_preview_passed
0,-2.2515,0,True,0.06407363713464731,0.06397363713464731,16.841742617784295,0.3082348581724441,0,,,,True
0,-2.2515,1,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.30779986508623586,0,,,,True
0,-2.2515,2,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.30747682988923253,0,,,,True
0,-2.2515,3,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.29108586603436565,0,,,,True
0,-2.2515,4,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.2761229108704308,0,,,,True
0,-2.2515,5,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.2638497666207131,0,,,,True
0,-2.2515,6,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.25368049307782403,0,,,,True
1,-2.236501171875,0,True,0.06406836405998906,0.06396836405998906,16.84233251815744,0.3083299689026805,0,,,,True
1,-2.236501171875,1,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.30784669411457966,0,,,,True
1,-2.236501171875,2,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.30747682988923253,0,,,,True
1,-2.236501171875,3,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.29108586603436565,0,,,,True
1,-2.236501171875,4,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.2761229108704308,0,,,,True
1,-2.236501171875,5,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.2638497666207131,0,,,,True
1,-2.236501171875,6,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.25368049307782403,0,,,,True
2,-2.22150234375,0,True,0.06406309098533125,0.06396309098533125,16.84292241853059,0.308425081214877,0,,,,True
2,-2.22150234375,1,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.3078935231429233,0,,,,True
2,-2.22150234375,2,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.30747682988923253,0,,,,True
2,-2.22150234375,3,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.29108586603436565,0,,,,True
2,-2.22150234375,4,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.2761229108704308,0,,,,True
2,-2.22150234375,5,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.2638497666207131,0,,,,True
2,-2.22150234375,6,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.25368049307782403,0,,,,True
3,-2.206503515625,0,True,0.06405783928428521,0.06395783928428521,16.843497962362175,0.30852081323816893,0,,,,True
3,-2.206503515625,1,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.3079403521712669,0,,,,True
3,-2.206503515625,2,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.30747682988923253,0,,,,True
3,-2.206503515625,3,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.29108586603436565,0,,,,True
3,-2.206503515625,4,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.2761229108704308,0,,,,True
3,-2.206503515625,5,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.2638497666207131,0,,,,True
3,-2.206503515625,6,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.25368049307782403,0,,,,True
4,-2.1915046875,0,True,0.06405265119355619,0.06395265119355618,16.844030779481656,0.30861838646124384,0,,,,True
4,-2.1915046875,1,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.30798718119961066,0,,,,True
4,-2.1915046875,2,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.30747682988923253,0,,,,True
4,-2.1915046875,3,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.29108586603436565,0,,,,True
4,-2.1915046875,4,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.2761229108704308,0,,,,True
4,-2.1915046875,5,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.2638497666207131,0,,,,True
4,-2.1915046875,6,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.25368049307782403,0,,,,True
5,-2.176505859375,0,True,0.06404746310282716,0.06394746310282716,16.844563596601134,0.3087159612574674,0,,,,True
5,-2.176505859375,1,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.3080340102279543,0,,,,True
5,-2.176505859375,2,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.30747682988923253,0,,,,True
5,-2.176505859375,3,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.29108586603436565,0,,,,True
5,-2.176505859375,4,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.2761229108704308,0,,,,True
5,-2.176505859375,5,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.2638497666207131,0,,,,True
5,-2.176505859375,6,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.25368049307782403,0,,,,True
6,-2.16150703125,0,True,0.06404227501209858,0.06394227501209858,16.845096413720615,0.30881353762676683,0,,,,True
6,-2.16150703125,1,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.30808083925629787,0,,,,True
6,-2.16150703125,2,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.30747682988923253,0,,,,True
6,-2.16150703125,3,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.29108586603436565,0,,,,True
6,-2.16150703125,4,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.2761229108704308,0,,,,True
6,-2.16150703125,5,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.2638497666207131,0,,,,True
6,-2.16150703125,6,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.25368049307782403,0,,,,True
7,-2.1465082031250002,0,True,0.06403700265877488,0.06393700265877487,16.845685829577416,0.30890867869473876,0,,,,True
7,-2.1465082031250002,1,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.30812766828464166,0,,,,True
7,-2.1465082031250002,2,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.30747682988923253,0,,,,True
7,-2.1465082031250002,3,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.29108586603436565,0,,,,True
7,-2.1465082031250002,4,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.2761229108704308,0,,,,True
7,-2.1465082031250002,5,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.2638497666207131,0,,,,True
7,-2.1465082031250002,6,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.25368049307782403,0,,,,True
8,-2.1315093750000003,0,True,0.06403172958411663,0.06393172958411662,16.846275729950566,0.3090038004831801,0,,,,True
8,-2.1315093750000003,1,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.3081744973129853,0,,,,True
8,-2.1315093750000003,2,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.30747682988923253,0,,,,True
8,-2.1315093750000003,3,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.29108586603436565,0,,,,True
8,-2.1315093750000003,4,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.2761229108704308,0,,,,True
8,-2.1315093750000003,5,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.2638497666207131,0,,,,True
8,-2.1315093750000003,6,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.25368049307782403,0,,,,True
9,-2.120533458523762,0,True,0.0640278708275166,0.0639278708275166,16.846707410157244,0.3090734101770865,0,,,,True
9,-2.120533458523762,1,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.30820876609048437,0,,,,True
9,-2.120533458523762,2,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.30747682988923253,0,,,,True
9,-2.120533458523762,3,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.29108586603436565,0,,,,True
9,-2.120533458523762,4,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.2761229108704308,0,,,,True
9,-2.120533458523762,5,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.2638497666207131,0,,,,True
9,-2.120533458523762,6,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.25368049307782403,0,,,,True
10,-2.1165105468750003,0,True,0.06402645650945882,0.06392645650945881,16.846865630323713,0.3090989238530323,0,,,,True
10,-2.1165105468750003,1,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.308221326341329,0,,,,True
10,-2.1165105468750003,2,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.30747682988923253,0,,,,True
10,-2.1165105468750003,3,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.29108586603436565,0,,,,True
10,-2.1165105468750003,4,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.2761229108704308,0,,,,True
10,-2.1165105468750003,5,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.2638497666207131,0,,,,True
10,-2.1165105468750003,6,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.25368049307782403,0,,,,True
11,-2.10151171875,0,True,0.06402118343480101,0.06392118343480101,16.84745553069686,0.3091940488042149,0,,,,True
11,-2.10151171875,1,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.3082681553696726,0,,,,True
11,-2.10151171875,2,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.30747682988923253,0,,,,True
11,-2.10151171875,3,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.29108586603436565,0,,,,True
11,-2.10151171875,4,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.2761229108704308,0,,,,True
11,-2.10151171875,5,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.2638497666207131,0,,,,True
11,-2.10151171875,6,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.25368049307782403,0,,,,True
12,-2.086512890625,0,True,0.06401591036014276,0.06391591036014276,16.848045431070005,0.3092891753366507,0,,,,True
12,-2.086512890625,1,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.30831498439801636,0,,,,True
12,-2.086512890625,2,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.30747682988923253,0,,,,True
12,-2.086512890625,3,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.29108586603436565,0,,,,True
12,-2.086512890625,4,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.2761229108704308,0,,,,True
12,-2.086512890625,5,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.2638497666207131,0,,,,True
12,-2.086512890625,6,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.25368049307782403,0,,,,True
13,-2.0715140625,0,True,0.06401063728548495,0.06391063728548495,16.848635331443155,0.3093854890416326,0,,,,True
13,-2.0715140625,1,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.30836181342636004,0,,,,True
13,-2.0715140625,2,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.30747682988923253,0,,,,True
13,-2.0715140625,3,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.29108586603436565,0,,,,True
13,-2.0715140625,4,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.2761229108704308,0,,,,True
13,-2.0715140625,5,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.2638497666207131,0,,,,True
13,-2.0715140625,6,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.25368049307782403,0,,,,True
14,-2.056515234375,0,True,0.06400536421082714,0.06390536421082714,16.849225231816302,0.309484024485248,0,,,,True
14,-2.056515234375,1,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.30840864245470373,0,,,,True
14,-2.056515234375,2,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.30747682988923253,0,,,,True
14,-2.056515234375,3,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.29108586603436565,0,,,,True
14,-2.056515234375,4,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.2761229108704308,0,,,,True
14,-2.056515234375,5,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.2638497666207131,0,,,,True
14,-2.056515234375,6,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.25368049307782403,0,,,,True
15,-2.04151640625,0,True,0.06400009113616889,0.06390009113616889,16.84981513218945,0.30958256142849566,0,,,,True
15,-2.04151640625,1,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.3084554714830473,0,,,,True
15,-2.04151640625,2,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.30747682988923253,0,,,,True
15,-2.04151640625,3,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.29108586603436565,0,,,,True
15,-2.04151640625,4,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.2761229108704308,0,,,,True
15,-2.04151640625,5,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.2638497666207131,0,,,,True
15,-2.04151640625,6,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.25368049307782403,0,,,,True
16,-2.026517578125,0,True,0.06399481806151108,0.06389481806151108,16.8504050325626,0.3096792513232984,0,,,,True
16,-2.026517578125,1,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.308502300511391,0,,,,True
16,-2.026517578125,2,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.30747682988923253,0,,,,True
16,-2.026517578125,3,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.29108586603436565,0,,,,True
16,-2.026517578125,4,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.2761229108704308,0,,,,True
16,-2.026517578125,5,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.2638497666207131,0,,,,True
16,-2.026517578125,6,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.25368049307782403,0,,,,True
17,-2.01151875,0,True,0.06398954498685283,0.06388954498685283,16.850994932935745,0.30977438576267663,0,,,,True
17,-2.01151875,1,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.30854912953973457,0,,,,True
17,-2.01151875,2,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.30747682988923253,0,,,,True
17,-2.01151875,3,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.29108586603436565,0,,,,True
17,-2.01151875,4,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.2761229108704308,0,,,,True
17,-2.01151875,5,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.2638497666207131,0,,,,True
17,-2.01151875,6,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.25368049307782403,0,,,,True
18,-1.996519921875,0,True,0.06398427191219502,0.06388427191219502,16.85158483330889,0.30986952178283234,0,,,,True
18,-1.996519921875,1,True,0.06417840382072315,0.06407840382072315,16.707110842018935,0.3085959585680784,0,,,,True
